age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18, Private,240747, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
40, Private,163342, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,70, United-States, <=50K
34, Private,232475, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Self-emp-inc,104892, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
22, Private,129172, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
47, Private,149700, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
50, Self-emp-inc,287598, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
46, Private,102359, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
47, Private,216096, Some-college, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,35, Puerto-Rico, <=50K
29, Private,194197, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private,209691, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,50, United-States, >50K
24, Private,170070, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
47, Private,105381, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private,376936, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,244773, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,15, United-States, <=50K
36, Private,127686, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
24, Private,155913, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
37, Private,105021, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
84, Self-emp-inc,172907, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, >50K
24, Private,278130, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private,192614, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,56, United-States, <=50K
56, Private,250873, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
44, Private,190532, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50K
37, Local-gov,34173, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
31, Local-gov,90409, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
20, Private,200089, 5th-6th, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,30, Guatemala, <=50K
38, Private,198216, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private,102476, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,10520,0,64, United-States, >50K
52, Private,67090, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, <=50K
36, Private,32334, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
45, State-gov,101299, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
57, Private,317847, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,2824,50, United-States, >50K
27, Private,660870, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
59, Private,189721, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, >50K
57, Private,122497, 9th, Widowed, Other-service, Unmarried, Black, Male,0,0,52, ?, <=50K
51, Private,229272, HS-grad, Divorced, Other-service, Other-relative, Black, Male,0,0,32, Haiti, <=50K
58, Federal-gov,72998, 11th, Divorced, Craft-repair, Not-in-family, Black, Female,14084,0,40, United-States, >50K
64, Self-emp-not-inc,388625, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, >50K
38, Private,111499, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,99, United-States, >50K
25, Private,202091, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private,306889, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
27, Self-emp-not-inc,212041, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private,104501, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
51, Private,55500, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private,321435, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,264390, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,2001,40, United-States, <=50K
40, ?,70645, Some-college, Married-civ-spouse, ?, Wife, White, Female,0,0,20, United-States, <=50K
60, Private,184242, HS-grad, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
31, Federal-gov,130057, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,60, United-States, >50K
34, Private,34862, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1564,60, United-States, >50K
43, Local-gov,163434, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States, >50K
19, Private,131615, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
32, State-gov,182556, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,45, United-States, >50K
41, Self-emp-not-inc,204235, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private,274964, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
52, Private,164135, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private,147655, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private,231972, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private,101452, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, England, >50K
51, ?,177487, HS-grad, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,403788, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private,279763, 11th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,25, United-States, <=50K
44, Self-emp-not-inc,274562, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,14344,0,40, United-States, >50K
45, Private,168283, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
20, Private,190231, 9th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,11, Nicaragua, <=50K
22, Private,236769, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, England, <=50K
55, Self-emp-not-inc,124975, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,27828,0,55, United-States, >50K
45, Self-emp-not-inc,40690, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,75, United-States, <=50K
64, ?,45817, 9th, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States, <=50K
22, ?,99543, Some-college, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
64, ?,187656, 1st-4th, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private,100563, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Private,572751, Preschool, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
49, Private,43206, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, >50K
40, Private,259307, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private,191271, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private,422933, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,37, United-States, <=50K
41, Private,126076, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
54, Local-gov,219276, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
48, Private,34845, HS-grad, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Local-gov,50442, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,2977,0,35, United-States, <=50K
38, Private,186934, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,143604, Some-college, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
42, Federal-gov,557644, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private,27408, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private,167424, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
24, Self-emp-not-inc,191954, 7th-8th, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
51, Federal-gov,36186, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc,48063, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
34, Private,325658, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,202565, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
22, Private,133833, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
35, Private,42044, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
25, Private,226891, Assoc-voc, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, ?, <=50K
53, Private,263729, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private,224870, HS-grad, Divorced, Machine-op-inspct, Other-relative, Other, Female,0,0,38, Ecuador, <=50K
53, Private,33304, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
36, State-gov,212143, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
62, Private,24515, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,319016, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,2885,0,45, United-States, <=50K
23, Private,190483, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private,194636, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc,239755, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
18, Private,400616, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
33, Federal-gov,331615, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States, >50K
35, Private,186035, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private,335065, 7th-8th, Never-married, Sales, Own-child, White, Male,0,0,30, Mexico, <=50K
32, Private,187901, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,23, United-States, <=50K
23, Private,60331, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, State-gov,102308, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
43, Self-emp-not-inc,52498, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
43, Private,336643, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private,103277, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
36, Self-emp-not-inc,206520, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private,320102, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Private,59380, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, <=50K
44, Private,353396, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
37, Private,38948, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
28, Private,119793, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
46, Private,154405, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, United-States, <=50K
27, ?,182386, 11th, Divorced, ?, Unmarried, White, Female,0,0,35, United-States, <=50K
19, Private,194608, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
41, Local-gov,523910, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private,390997, 1st-4th, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,50, Mexico, <=50K
37, Private,175130, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
59, Self-emp-not-inc,165315, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,43, United-States, >50K
26, Private,306225, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
65, Self-emp-inc,139272, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
41, Local-gov,112797, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
45, Local-gov,54190, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
42, Private,230624, 10th, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
19, Private,182355, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
42, Private,178074, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private,162551, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
34, Private,191834, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
19, Private,232368, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
42, Private,188808, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
25, Private,134113, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
24, Private,139989, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
