gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,Urban,Bachelor,5L-10L,1,0,5946,More than 1,A,Platinum,284508
Male,Rural,Bachelor,5L-10L,1,5,0,More than 1,A,Platinum,114888
Female,Rural,Bachelor,5L-10L,0,0,6239,More than 1,A,Gold,105192
Male,Urban,High School,2L-5L,1,7,4320,More than 1,A,Gold,32676
Male,Urban,High School,5L-10L,1,4,3833,More than 1,A,Gold,538704
Female,Urban,High School,5L-10L,0,5,6608,More than 1,A,Platinum,103968
Male,Urban,Bachelor,2L-5L,1,7,5366,More than 1,B,Silver,74436
Female,Urban,High School,2L-5L,1,7,2322,More than 1,C,Platinum,460704
Male,Urban,High School,2L-5L,1,2,6161,More than 1,A,Platinum,112956
Female,Urban,Bachelor,More than 10L,0,6,16213,More than 1,A,Gold,427464
Female,Urban,High School,2L-5L,0,5,8750,More than 1,A,Silver,93216
Female,Urban,Others,5L-10L,0,5,3779,More than 1,A,Gold,107892
Male,Urban,High School,2L-5L,0,0,5193,More than 1,A,Platinum,173592
Male,Rural,High School,5L-10L,1,0,0,More than 1,A,Platinum,97560
Male,Rural,High School,More than 10L,0,3,2959,1,A,Gold,48684
Male,Rural,High School,5L-10L,1,4,2626,More than 1,A,Gold,123216
Female,Rural,Bachelor,More than 10L,0,6,15995,More than 1,A,Gold,60396
Female,Urban,Bachelor,5L-10L,1,4,7665,More than 1,A,Platinum,202056
Male,Urban,Bachelor,2L-5L,0,8,4440,1,A,Platinum,31800
Female,Rural,Bachelor,2L-5L,0,5,0,1,A,Gold,55308
Male,Urban,Bachelor,5L-10L,1,2,2397,More than 1,A,Silver,61176
Female,Rural,Bachelor,More than 10L,0,8,0,More than 1,B,Gold,108384
Male,Urban,Bachelor,2L-5L,0,7,6382,More than 1,C,Silver,234564
Male,Urban,Bachelor,5L-10L,1,7,8493,More than 1,A,Gold,346932
Male,Rural,High School,5L-10L,0,5,0,More than 1,B,Silver,68712
Female,Rural,High School,5L-10L,0,7,3685,More than 1,B,Platinum,237252
Female,Urban,High School,<=2L,0,3,4088,More than 1,C,Gold,58236
Female,Urban,Bachelor,More than 10L,1,6,2288,More than 1,B,Platinum,92628
Female,Urban,Bachelor,5L-10L,0,4,10330,More than 1,A,Platinum,96600
Male,Urban,Bachelor,5L-10L,1,7,3426,More than 1,B,Platinum,100704
Male,Rural,High School,5L-10L,0,0,7820,1,A,Platinum,35868
Male,Urban,High School,<=2L,1,5,8406,More than 1,A,Platinum,60612
Female,Urban,Bachelor,<=2L,0,5,7990,More than 1,A,Silver,533988
Female,Urban,Bachelor,5L-10L,1,3,6109,More than 1,B,Gold,115980
Female,Urban,Bachelor,More than 10L,0,1,2235,More than 1,A,Silver,258864
Male,Urban,Others,2L-5L,1,7,5538,More than 1,C,Gold,61464
Male,Urban,High School,More than 10L,1,1,3089,More than 1,A,Gold,65508
Female,Rural,Bachelor,More than 10L,1,8,0,More than 1,A,Platinum,100584
Female,Urban,High School,<=2L,0,1,4496,More than 1,A,Platinum,100488
Male,Rural,High School,5L-10L,0,6,0,More than 1,A,Platinum,111516
Male,Rural,Bachelor,5L-10L,0,6,0,1,A,Gold,28896
Female,Urban,Bachelor,2L-5L,0,8,2035,More than 1,C,Silver,63444
Male,Urban,High School,2L-5L,1,5,3496,More than 1,A,Silver,106296
Female,Urban,Bachelor,5L-10L,0,8,3942,More than 1,A,Platinum,59976
Male,Rural,Bachelor,5L-10L,1,3,0,More than 1,B,Silver,33600
Male,Urban,High School,5L-10L,1,5,6145,1,B,Silver,35076
Male,Urban,High School,2L-5L,1,2,4095,More than 1,B,Platinum,61668
Female,Rural,High School,More than 10L,1,6,0,More than 1,A,Platinum,616032
Female,Urban,Bachelor,More than 10L,0,8,0,More than 1,B,Platinum,103056
Female,Urban,Bachelor,5L-10L,1,6,3927,More than 1,A,Platinum,243180
Male,Urban,Bachelor,2L-5L,1,7,7066,More than 1,A,Silver,61428
Female,Urban,Bachelor,2L-5L,1,1,5455,More than 1,A,Gold,32532
Female,Urban,High School,5L-10L,0,2,13840,More than 1,A,Platinum,107124
Male,Urban,Bachelor,5L-10L,0,1,9963,More than 1,A,Gold,482388
Female,Urban,Bachelor,5L-10L,1,7,4214,More than 1,A,Silver,101316
Female,Urban,Bachelor,5L-10L,1,2,0,More than 1,A,Silver,65076
Female,Urban,High School,<=2L,0,5,5589,More than 1,A,Platinum,89292
Female,Urban,High School,5L-10L,0,2,3979,More than 1,B,Gold,60060
Female,Urban,High School,5L-10L,1,6,0,More than 1,B,Platinum,33132
Male,Urban,High School,5L-10L,0,3,4040,More than 1,A,Platinum,103188
Male,Urban,High School,More than 10L,1,8,7855,More than 1,A,Platinum,115200
Female,Urban,High School,5L-10L,1,6,4065,More than 1,A,Silver,316464
Male,Rural,High School,5L-10L,1,7,0,More than 1,A,Silver,29748
Female,Urban,Bachelor,<=2L,1,6,7962,More than 1,A,Platinum,110436
Female,Urban,Others,5L-10L,0,6,10075,More than 1,A,Platinum,97596
Female,Rural,High School,5L-10L,1,5,2317,1,B,Silver,50016
Male,Urban,Bachelor,5L-10L,1,8,5750,More than 1,A,Platinum,66888
Male,Rural,Bachelor,5L-10L,0,6,3248,1,A,Silver,62268
Female,Urban,High School,5L-10L,1,1,7410,More than 1,A,Gold,97032
Male,Rural,High School,More than 10L,0,2,0,More than 1,A,Platinum,68148
Male,Urban,Bachelor,2L-5L,0,3,7976,1,A,Silver,53988
Female,Urban,Bachelor,5L-10L,0,7,6303,More than 1,B,Platinum,60432
Male,Urban,Bachelor,More than 10L,1,2,5004,More than 1,A,Silver,268860
Male,Urban,High School,More than 10L,1,6,3955,More than 1,A,Platinum,74340
Male,Urban,Bachelor,More than 10L,0,6,10641,1,B,Platinum,70416
Male,Urban,High School,More than 10L,0,7,5769,More than 1,A,Gold,218484
Male,Rural,Bachelor,5L-10L,0,0,3670,More than 1,A,Platinum,65244
Male,Rural,Bachelor,5L-10L,1,3,2574,More than 1,A,Platinum,110628
Male,Urban,High School,5L-10L,1,4,7478,1,B,Silver,34656
Female,Urban,Bachelor,5L-10L,0,8,4543,More than 1,B,Silver,57888
Female,Rural,High School,More than 10L,1,3,3162,More than 1,A,Gold,102036
Male,Rural,Bachelor,5L-10L,1,7,2694,More than 1,C,Silver,97080
Male,Urban,Bachelor,5L-10L,1,5,4965,1,A,Platinum,184428
Male,Urban,High School,More than 10L,0,4,6825,More than 1,A,Platinum,195036
Female,Urban,Bachelor,5L-10L,0,5,7042,More than 1,B,Platinum,193800
Male,Rural,Bachelor,5L-10L,1,5,2791,1,A,Silver,45348
Female,Urban,Bachelor,5L-10L,1,4,2355,More than 1,A,Gold,114900
Female,Urban,High School,5L-10L,1,0,3374,More than 1,B,Silver,68784
Male,Urban,Bachelor,More than 10L,1,7,6324,More than 1,C,Platinum,69144
Male,Rural,Others,More than 10L,1,3,0,1,B,Platinum,29496
Female,Rural,High School,5L-10L,1,8,0,More than 1,B,Platinum,59376
Male,Urban,High School,More than 10L,0,2,6155,More than 1,A,Platinum,96576
Female,Urban,Others,5L-10L,1,2,5071,More than 1,A,Gold,67380
Male,Rural,Bachelor,5L-10L,1,6,2371,1,B,Silver,36072
Male,Urban,Bachelor,5L-10L,1,3,6875,1,A,Gold,36444
Female,Rural,High School,2L-5L,1,6,0,More than 1,B,Silver,160788
Male,Rural,High School,More than 10L,0,7,3924,1,B,Platinum,48480
Female,Urban,High School,5L-10L,0,7,4092,More than 1,B,Platinum,126852
Female,Urban,Bachelor,5L-10L,1,4,3834,More than 1,A,Platinum,67536
Female,Urban,Bachelor,5L-10L,1,0,6517,More than 1,A,Silver,107736
Female,Urban,Bachelor,2L-5L,1,5,5266,1,A,Platinum,29496
Male,Urban,Bachelor,5L-10L,1,7,2050,More than 1,A,Silver,64908
Male,Urban,Bachelor,5L-10L,1,4,3218,More than 1,B,Platinum,32832
Female,Urban,High School,5L-10L,0,3,3682,More than 1,A,Platinum,70980
Female,Urban,Bachelor,More than 10L,1,3,4136,More than 1,C,Platinum,66948
Male,Urban,Bachelor,5L-10L,1,7,3832,More than 1,A,Silver,93204
Female,Urban,High School,2L-5L,1,7,4202,1,C,Silver,54348
Male,Rural,Bachelor,5L-10L,0,6,3048,More than 1,B,Gold,28788
Male,Urban,High School,2L-5L,0,6,6391,More than 1,A,Silver,58464
Male,Urban,High School,More than 10L,1,6,3760,More than 1,B,Silver,63684
Male,Urban,High School,5L-10L,1,5,6655,More than 1,A,Platinum,162240
Male,Rural,High School,5L-10L,1,3,3237,More than 1,B,Platinum,66888
Male,Rural,High School,5L-10L,0,6,7048,More than 1,A,Silver,436992
Male,Rural,Bachelor,5L-10L,1,2,0,1,A,Gold,43812
Male,Urban,High School,2L-5L,1,4,5036,More than 1,A,Platinum,60024
Male,Urban,Bachelor,5L-10L,1,6,6026,1,A,Gold,42072
Female,Urban,Bachelor,<=2L,1,6,4094,More than 1,B,Platinum,171072
Male,Urban,High School,More than 10L,1,3,5663,More than 1,C,Platinum,142632
Female,Urban,High School,More than 10L,1,6,5552,More than 1,B,Gold,97296
Female,Rural,Bachelor,More than 10L,1,7,2529,More than 1,A,Platinum,68448
Female,Urban,Bachelor,5L-10L,0,2,3621,More than 1,A,Silver,67728
Female,Urban,Bachelor,More than 10L,0,6,6702,1,A,Platinum,37212
Male,Urban,High School,2L-5L,0,7,4137,More than 1,A,Platinum,484344
Male,Urban,Others,5L-10L,1,4,9004,More than 1,A,Platinum,47904
Male,Urban,High School,More than 10L,1,6,2474,More than 1,B,Platinum,56340
Female,Urban,High School,5L-10L,1,4,6339,More than 1,C,Gold,61620
Male,Rural,Bachelor,More than 10L,0,0,0,More than 1,A,Platinum,48852
Female,Urban,Bachelor,<=2L,0,6,7996,1,A,Silver,55716
Female,Urban,Bachelor,2L-5L,0,5,5593,More than 1,A,Gold,69624
Male,Rural,Others,5L-10L,1,7,3933,More than 1,B,Gold,64296
Female,Urban,High School,5L-10L,0,3,0,More than 1,B,Gold,150408
Male,Urban,Bachelor,5L-10L,1,8,2563,More than 1,B,Silver,66648
Male,Rural,Bachelor,5L-10L,0,2,0,1,B,Gold,33312
Female,Urban,High School,5L-10L,0,1,8236,More than 1,A,Platinum,59664
Male,Urban,Others,5L-10L,1,1,3696,More than 1,A,Gold,189888
Female,Rural,High School,5L-10L,1,4,0,1,A,Platinum,34248
Male,Urban,Bachelor,5L-10L,1,4,0,More than 1,C,Platinum,175680
Female,Rural,High School,2L-5L,1,7,0,More than 1,B,Silver,271728
Male,Urban,Bachelor,5L-10L,0,6,0,1,A,Platinum,74220
Female,Urban,High School,5L-10L,1,5,3238,More than 1,A,Platinum,97644
Female,Urban,Bachelor,More than 10L,1,5,3749,More than 1,A,Platinum,54456
Male,Urban,High School,<=2L,0,5,6746,More than 1,A,Silver,569208
Male,Rural,High School,More than 10L,0,0,0,1,A,Platinum,35292
Female,Rural,High School,5L-10L,1,1,4579,More than 1,A,Gold,64020
Female,Urban,High School,2L-5L,1,5,6044,1,A,Gold,44052
Male,Urban,Bachelor,2L-5L,1,1,8919,More than 1,A,Gold,153192
Male,Rural,Bachelor,5L-10L,0,4,14177,More than 1,B,Platinum,70692
Female,Urban,Bachelor,2L-5L,0,5,9318,More than 1,A,Platinum,104088
Male,Rural,High School,5L-10L,0,6,2624,1,A,Gold,59148
Male,Urban,Bachelor,5L-10L,0,3,5823,More than 1,C,Gold,58188
Male,Urban,Bachelor,2L-5L,0,3,4285,1,A,Gold,58680
Male,Urban,Bachelor,5L-10L,1,6,2676,1,A,Gold,32076
Male,Urban,Bachelor,2L-5L,0,7,3807,More than 1,B,Silver,67656
Female,Urban,Bachelor,2L-5L,0,4,5355,More than 1,A,Gold,173088
Male,Urban,High School,2L-5L,0,3,7668,More than 1,A,Gold,56364
Male,Urban,High School,5L-10L,0,8,3247,More than 1,B,Platinum,54360
Male,Urban,Bachelor,5L-10L,1,6,0,1,B,Silver,32796
Male,Urban,Bachelor,2L-5L,0,7,5518,More than 1,B,Platinum,100560
Male,Urban,High School,5L-10L,0,6,9836,More than 1,A,Platinum,308952
Female,Urban,High School,2L-5L,0,6,5864,More than 1,A,Platinum,60852
Male,Rural,Bachelor,5L-10L,1,5,4782,More than 1,C,Platinum,65652
Male,Urban,High School,5L-10L,0,3,5773,More than 1,A,Platinum,71772
Female,Urban,Bachelor,2L-5L,1,5,5826,1,A,Platinum,32916
Female,Urban,Bachelor,2L-5L,1,7,4911,1,A,Platinum,65880
Male,Rural,High School,More than 10L,1,1,0,1,C,Gold,66684
Male,Rural,Bachelor,5L-10L,0,1,2004,More than 1,A,Gold,111780
Male,Urban,High School,2L-5L,1,6,5524,More than 1,A,Gold,71712
Male,Rural,High School,5L-10L,1,6,2287,1,A,Platinum,49800
Male,Urban,Bachelor,More than 10L,0,1,4467,More than 1,A,Platinum,107016
Female,Urban,High School,5L-10L,1,7,4976,More than 1,A,Platinum,149220
Male,Urban,Bachelor,5L-10L,0,7,8974,More than 1,A,Platinum,97740
Female,Urban,High School,5L-10L,0,6,2199,More than 1,B,Silver,63588
Female,Urban,Bachelor,2L-5L,1,6,6255,More than 1,A,Platinum,106212
Male,Urban,Bachelor,5L-10L,1,8,3774,More than 1,A,Platinum,95880
Female,Urban,High School,5L-10L,0,0,6350,More than 1,A,Silver,65088
Male,Rural,High School,5L-10L,0,7,0,More than 1,A,Platinum,66996
Male,Urban,High School,5L-10L,0,6,0,More than 1,B,Platinum,67692
Male,Urban,High School,5L-10L,1,5,6950,1,A,Platinum,56280
Male,Urban,High School,2L-5L,0,0,3784,More than 1,C,Platinum,420564
Male,Urban,Bachelor,More than 10L,0,7,3450,More than 1,A,Gold,355416
Male,Urban,High School,5L-10L,0,6,10309,More than 1,A,Platinum,62292
Male,Rural,Bachelor,5L-10L,1,2,0,More than 1,A,Gold,57648
Female,Urban,Bachelor,2L-5L,1,4,6621,1,A,Platinum,32652
Female,Rural,Bachelor,5L-10L,0,6,6282,More than 1,A,Gold,29772
Female,Urban,Bachelor,2L-5L,0,6,5360,More than 1,B,Platinum,104160
Female,Urban,High School,5L-10L,0,0,2819,1,A,Platinum,33888
Male,Urban,High School,<=2L,0,3,8971,More than 1,A,Gold,56832
Female,Rural,High School,More than 10L,0,8,0,1,A,Gold,35712
Female,Rural,High School,More than 10L,1,1,0,More than 1,A,Gold,69468
Female,Urban,Others,2L-5L,0,7,3845,More than 1,A,Gold,61596
Male,Urban,High School,5L-10L,0,6,6327,More than 1,A,Silver,111072
Male,Urban,High School,5L-10L,0,4,7166,More than 1,A,Platinum,63060
Male,Rural,Bachelor,More than 10L,1,6,2231,More than 1,A,Platinum,67140
Female,Rural,Bachelor,5L-10L,0,7,0,More than 1,B,Platinum,60072
Male,Rural,Bachelor,More than 10L,0,4,2518,More than 1,A,Gold,120588
Male,Rural,High School,5L-10L,0,6,4179,More than 1,A,Gold,276564
Male,Rural,High School,5L-10L,1,6,0,1,C,Platinum,33636
Female,Urban,High School,5L-10L,1,2,10536,More than 1,C,Platinum,60432
Male,Urban,High School,More than 10L,1,4,5976,More than 1,A,Silver,162372
Female,Urban,High School,5L-10L,0,1,12105,More than 1,A,Platinum,521988
Male,Urban,High School,5L-10L,1,4,5176,More than 1,B,Platinum,318816
Female,Urban,High School,5L-10L,1,4,5747,1,A,Platinum,51444
Male,Rural,Bachelor,5L-10L,1,6,0,More than 1,B,Platinum,65916
Male,Urban,High School,<=2L,1,4,5481,1,B,Silver,31740
Male,Urban,High School,5L-10L,0,6,0,1,C,Platinum,30900
Male,Urban,Bachelor,5L-10L,1,5,2389,More than 1,B,Platinum,73596
Male,Urban,High School,5L-10L,1,3,12160,More than 1,A,Platinum,598140
Female,Urban,Bachelor,5L-10L,0,8,10010,More than 1,A,Platinum,55584
Male,Rural,Bachelor,5L-10L,0,4,0,More than 1,B,Silver,62568
Female,Urban,High School,5L-10L,1,3,3834,More than 1,A,Gold,65064
Female,Urban,High School,More than 10L,1,5,5654,1,B,Platinum,47568
Female,Urban,High School,2L-5L,0,5,5501,More than 1,A,Silver,337536
Female,Urban,Bachelor,2L-5L,1,6,5410,1,B,Gold,33960
Female,Rural,Bachelor,More than 10L,0,1,0,1,A,Gold,35700
Male,Urban,High School,5L-10L,1,6,4220,1,B,Platinum,36948
Male,Urban,High School,2L-5L,1,6,10739,More than 1,C,Platinum,67344
Male,Urban,High School,5L-10L,1,6,6566,1,B,Gold,66324
Male,Urban,Bachelor,2L-5L,1,6,5421,More than 1,A,Platinum,68856
Male,Rural,Bachelor,5L-10L,1,3,0,More than 1,B,Silver,66384
Female,Urban,Bachelor,2L-5L,0,6,4835,More than 1,A,Platinum,69972
Male,Urban,Bachelor,2L-5L,1,3,3952,More than 1,C,Silver,176736
Female,Urban,High School,2L-5L,1,8,0,1,A,Platinum,40752
Male,Rural,Bachelor,5L-10L,1,5,3687,1,A,Gold,64536
Male,Urban,Bachelor,<=2L,1,7,5213,1,A,Platinum,48228
Male,Urban,Others,5L-10L,0,7,3796,More than 1,A,Platinum,287676
Female,Rural,Bachelor,2L-5L,0,1,2139,More than 1,B,Platinum,115572
Male,Urban,High School,5L-10L,0,4,8266,More than 1,A,Platinum,60888
Male,Urban,Bachelor,2L-5L,1,5,4118,More than 1,A,Gold,323496
Female,Rural,High School,5L-10L,1,6,0,More than 1,A,Platinum,62760
Male,Urban,Bachelor,5L-10L,1,4,16556,More than 1,A,Gold,487428
Male,Rural,High School,5L-10L,1,3,0,1,A,Platinum,441996
Male,Urban,Bachelor,5L-10L,1,5,10536,More than 1,A,Platinum,68748
Male,Urban,High School,2L-5L,0,2,6959,More than 1,A,Platinum,525804
Male,Urban,Bachelor,5L-10L,1,6,5207,More than 1,A,Gold,75336
Female,Rural,Bachelor,5L-10L,1,7,0,1,B,Gold,38028
Male,Urban,High School,2L-5L,0,4,5578,1,A,Silver,32652
Female,Urban,High School,5L-10L,0,1,4117,More than 1,A,Silver,120468
Male,Rural,Bachelor,5L-10L,1,8,2103,More than 1,A,Platinum,67932
Male,Urban,High School,5L-10L,1,3,6296,More than 1,A,Gold,65856
Male,Urban,High School,2L-5L,1,4,4924,More than 1,A,Silver,103320
Female,Urban,Bachelor,5L-10L,0,7,9889,More than 1,A,Platinum,188940
Male,Urban,High School,5L-10L,1,3,6265,1,A,Platinum,61152
Female,Urban,High School,5L-10L,1,7,4220,More than 1,A,Silver,67896
Male,Urban,Bachelor,5L-10L,1,4,9599,More than 1,A,Gold,104124
Male,Urban,Bachelor,2L-5L,0,5,5522,1,A,Platinum,30576
Male,Urban,High School,5L-10L,0,2,5429,More than 1,A,Silver,104568
Male,Urban,Bachelor,2L-5L,0,6,4013,More than 1,A,Silver,56400
Female,Urban,High School,5L-10L,1,1,5664,1,A,Platinum,31404
Female,Urban,High School,<=2L,1,5,5018,1,A,Silver,28848
Female,Rural,High School,More than 10L,1,4,0,More than 1,A,Gold,108048
Male,Rural,Others,More than 10L,1,6,0,1,C,Platinum,33300
Female,Urban,Bachelor,5L-10L,1,8,3573,More than 1,B,Platinum,103968
Female,Urban,High School,5L-10L,1,3,5965,More than 1,C,Silver,110904
Female,Rural,High School,5L-10L,0,5,4486,More than 1,A,Platinum,61308
Male,Urban,Bachelor,2L-5L,0,4,4211,1,B,Platinum,32460
Male,Urban,Bachelor,5L-10L,0,4,6021,More than 1,A,Platinum,73776
Male,Rural,High School,5L-10L,1,5,6178,More than 1,A,Silver,55296
Female,Urban,High School,5L-10L,1,4,10238,More than 1,B,Silver,181188
Female,Rural,High School,2L-5L,1,5,6006,More than 1,A,Gold,56436
Female,Rural,Bachelor,More than 10L,0,4,0,More than 1,A,Silver,67980
Female,Urban,High School,5L-10L,0,6,6998,More than 1,A,Platinum,155736
Female,Urban,High School,More than 10L,0,6,12761,1,A,Platinum,56364
Female,Rural,High School,5L-10L,1,6,2293,More than 1,B,Platinum,61404
Male,Urban,Bachelor,2L-5L,0,0,7829,More than 1,C,Silver,173712
Male,Rural,Others,More than 10L,1,8,2584,1,A,Gold,44304
Male,Rural,High School,5L-10L,1,2,2784,1,B,Silver,34884
Female,Rural,Bachelor,5L-10L,0,7,0,More than 1,A,Platinum,91140
Female,Rural,High School,More than 10L,0,6,0,More than 1,B,Platinum,68892
Male,Rural,Bachelor,More than 10L,0,5,0,More than 1,A,Gold,89904
Male,Rural,Bachelor,5L-10L,1,2,0,More than 1,C,Gold,70584
Male,Urban,Bachelor,More than 10L,0,1,6948,1,A,Gold,30012
Male,Rural,Bachelor,5L-10L,1,6,3329,More than 1,A,Platinum,62244
Female,Urban,High School,5L-10L,1,1,6693,More than 1,B,Silver,68916
Male,Urban,High School,5L-10L,0,6,10778,More than 1,A,Platinum,253872
Male,Urban,Bachelor,5L-10L,1,7,3921,More than 1,A,Silver,68772
Male,Urban,High School,5L-10L,1,6,4344,More than 1,B,Platinum,99744
Female,Rural,Others,5L-10L,1,7,3390,More than 1,B,Silver,66720
Male,Rural,Bachelor,2L-5L,0,5,0,1,B,Platinum,57960
Male,Urban,High School,5L-10L,1,6,5486,1,A,Gold,46188
Female,Urban,Bachelor,5L-10L,0,2,5313,More than 1,A,Platinum,348000
Female,Urban,High School,2L-5L,0,5,4469,More than 1,A,Platinum,190932
Female,Urban,High School,5L-10L,1,6,8103,More than 1,A,Silver,97680
Female,Rural,Bachelor,2L-5L,0,7,6285,1,B,Silver,62148
Male,Rural,Others,5L-10L,0,6,3479,More than 1,A,Platinum,95496
Male,Urban,High School,5L-10L,0,4,6033,More than 1,A,Gold,108168
Female,Urban,Bachelor,<=2L,1,0,10458,More than 1,A,Platinum,105144
Female,Urban,Bachelor,More than 10L,1,1,3655,More than 1,B,Platinum,100812
Male,Rural,Bachelor,More than 10L,1,4,6471,More than 1,A,Gold,102384
Male,Urban,Bachelor,5L-10L,0,2,6919,1,B,Platinum,45696
Male,Rural,High School,More than 10L,0,5,4129,1,B,Platinum,51984
Male,Urban,Bachelor,5L-10L,1,3,4527,More than 1,A,Gold,63720
Male,Urban,Bachelor,2L-5L,0,6,5132,More than 1,B,Platinum,66240
Male,Rural,Bachelor,5L-10L,1,7,0,1,B,Gold,44784
Female,Urban,High School,2L-5L,0,7,5516,1,B,Platinum,56520
Male,Urban,High School,5L-10L,0,2,16627,1,A,Platinum,38220
Male,Urban,Bachelor,5L-10L,1,3,3720,1,C,Platinum,34356
Female,Rural,Bachelor,More than 10L,0,4,5511,1,A,Platinum,28992
Male,Rural,Bachelor,5L-10L,1,5,0,1,B,Platinum,47640
Male,Rural,Bachelor,5L-10L,0,5,0,More than 1,C,Platinum,91620
Female,Urban,High School,5L-10L,1,0,3989,More than 1,A,Gold,405600
Male,Urban,High School,2L-5L,1,2,3902,More than 1,A,Platinum,49044
Male,Rural,Bachelor,2L-5L,0,6,3971,1,B,Platinum,36420
Female,Urban,Bachelor,5L-10L,0,5,4165,1,B,Silver,33228
Female,Urban,Bachelor,5L-10L,1,6,0,More than 1,A,Platinum,60780
Male,Urban,High School,5L-10L,0,2,3376,More than 1,B,Platinum,195948
Female,Urban,Others,5L-10L,1,5,0,1,A,Gold,30852
Female,Urban,Bachelor,5L-10L,0,4,0,More than 1,A,Platinum,61944
Male,Urban,Bachelor,5L-10L,1,1,8787,More than 1,A,Silver,531936
Male,Urban,High School,5L-10L,0,7,5459,More than 1,B,Gold,62004
Female,Urban,Bachelor,More than 10L,1,6,0,1,A,Platinum,32676
Male,Rural,High School,5L-10L,1,6,0,1,A,Platinum,33540
Female,Urban,Bachelor,5L-10L,1,4,5664,More than 1,A,Gold,69540
Male,Rural,Bachelor,5L-10L,0,4,0,More than 1,A,Platinum,107868
Male,Urban,Bachelor,More than 10L,1,1,4844,1,B,Platinum,59508
Male,Urban,High School,5L-10L,1,6,3605,More than 1,C,Platinum,68148
Female,Urban,High School,5L-10L,0,7,0,More than 1,B,Platinum,107256
Female,Urban,High School,More than 10L,1,5,6659,More than 1,A,Silver,89112
Male,Rural,High School,5L-10L,0,7,5203,More than 1,A,Gold,116928
Female,Urban,Bachelor,More than 10L,0,4,7005,1,B,Platinum,103632
Female,Urban,Bachelor,2L-5L,0,6,6192,More than 1,A,Gold,87732
Female,Urban,High School,5L-10L,0,8,5955,More than 1,A,Silver,70704
Female,Urban,High School,5L-10L,0,2,9242,More than 1,A,Silver,184608
Female,Rural,High School,More than 10L,1,5,2778,1,A,Gold,111492
Female,Urban,Bachelor,5L-10L,0,8,2371,More than 1,A,Silver,479484
Male,Rural,High School,5L-10L,1,7,2164,1,A,Platinum,42852
Female,Urban,High School,5L-10L,0,5,7287,More than 1,B,Platinum,67488
Female,Urban,Others,5L-10L,1,5,2814,More than 1,A,Gold,60624
Female,Urban,High School,2L-5L,0,6,5426,More than 1,A,Platinum,211008
Male,Rural,High School,5L-10L,1,2,0,More than 1,A,Platinum,91824
Male,Urban,High School,2L-5L,0,2,2928,More than 1,C,Platinum,70968
Female,Urban,Bachelor,5L-10L,0,4,4067,1,A,Platinum,64776
Male,Rural,Bachelor,5L-10L,0,6,0,1,B,Platinum,40956
Male,Urban,Bachelor,5L-10L,1,5,5834,1,A,Silver,36672
Male,Urban,Bachelor,5L-10L,1,6,3477,More than 1,B,Platinum,66072
Female,Rural,High School,More than 10L,1,1,0,More than 1,B,Silver,70560
Male,Urban,Others,2L-5L,0,6,7635,1,A,Gold,31524
Male,Urban,Bachelor,5L-10L,1,1,5985,1,C,Platinum,35340
Female,Urban,High School,More than 10L,1,2,9824,More than 1,A,Platinum,318276
Male,Urban,Bachelor,More than 10L,0,1,4328,More than 1,A,Platinum,109152
Female,Rural,High School,More than 10L,1,6,0,More than 1,A,Platinum,71772
