gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
Female,Rural,Bachelor,More than 10L,1,7,0,1,A,Silver,30600
Female,Urban,Bachelor,More than 10L,0,6,22663,1,A,Silver,107136
Male,Urban,High School,<=2L,1,7,9123,More than 1,A,Platinum,102660
Male,Urban,Bachelor,5L-10L,1,7,4034,More than 1,A,Platinum,271524
Male,Rural,High School,5L-10L,0,0,4290,1,B,Silver,31008
Female,Rural,High School,5L-10L,0,4,0,More than 1,A,Platinum,72864
Female,Urban,High School,5L-10L,0,2,6145,More than 1,B,Platinum,31560
Female,Rural,Bachelor,2L-5L,1,8,4201,More than 1,A,Gold,139260
Male,Urban,High School,More than 10L,1,5,7680,More than 1,A,Platinum,123720
Male,Urban,High School,5L-10L,1,2,3280,More than 1,A,Platinum,161328
Male,Rural,High School,5L-10L,1,7,3258,1,B,Gold,34452
Female,Urban,Bachelor,2L-5L,0,5,5985,More than 1,A,Platinum,29280
Female,Rural,High School,5L-10L,0,1,0,More than 1,A,Gold,66636
Male,Urban,High School,5L-10L,0,3,3852,1,A,Platinum,33804
Female,Urban,Bachelor,2L-5L,1,7,8668,More than 1,A,Silver,130416
Female,Urban,Bachelor,5L-10L,1,5,16321,More than 1,A,Gold,96588
Male,Urban,High School,2L-5L,1,3,3901,More than 1,A,Silver,127440
Female,Urban,High School,5L-10L,0,1,6852,More than 1,A,Gold,95004
Male,Rural,High School,5L-10L,1,7,14846,More than 1,B,Gold,360720
Female,Urban,Bachelor,More than 10L,1,6,0,1,A,Gold,71268
Male,Urban,Others,More than 10L,0,6,4746,More than 1,A,Platinum,61200
Male,Urban,High School,2L-5L,1,4,7059,More than 1,A,Gold,106596
Female,Urban,Bachelor,5L-10L,0,3,3828,More than 1,A,Platinum,31488
Female,Urban,High School,2L-5L,1,1,5585,More than 1,A,Gold,184020
Male,Urban,High School,5L-10L,0,5,4158,More than 1,A,Silver,49044
Male,Urban,High School,5L-10L,0,5,5519,1,A,Platinum,30480
Female,Urban,Bachelor,5L-10L,1,2,5596,1,A,Platinum,46716
Female,Rural,High School,5L-10L,1,0,0,More than 1,A,Platinum,238644
Male,Urban,Bachelor,5L-10L,1,4,10354,More than 1,A,Gold,52968
Male,Urban,High School,5L-10L,0,5,3723,More than 1,A,Platinum,234060
Female,Urban,Bachelor,5L-10L,0,5,5026,More than 1,A,Platinum,72072
Female,Urban,High School,<=2L,1,1,5710,More than 1,A,Silver,234672
Male,Urban,Bachelor,5L-10L,0,6,5384,More than 1,A,Platinum,71592
Male,Urban,High School,5L-10L,0,6,3755,More than 1,A,Gold,66336
Male,Rural,Bachelor,5L-10L,1,7,0,More than 1,A,Gold,65676
Female,Rural,High School,5L-10L,1,5,0,More than 1,A,Silver,237900
Male,Rural,High School,5L-10L,1,7,2767,More than 1,B,Silver,61488
Male,Urban,Others,2L-5L,1,7,4009,1,A,Platinum,33360
Female,Rural,High School,More than 10L,0,6,0,More than 1,A,Platinum,73860
Male,Urban,Bachelor,<=2L,1,3,2767,More than 1,A,Platinum,61464
Male,Urban,High School,5L-10L,1,0,0,More than 1,B,Platinum,32988
Male,Urban,High School,5L-10L,1,1,6335,More than 1,A,Gold,44208
Male,Rural,High School,5L-10L,0,6,3692,More than 1,A,Silver,109884
Female,Rural,Bachelor,More than 10L,0,5,0,More than 1,B,Platinum,71496
Male,Rural,High School,5L-10L,1,8,2293,More than 1,A,Platinum,76248
Female,Urban,High School,2L-5L,0,0,8652,More than 1,A,Gold,130356
Male,Urban,Bachelor,5L-10L,1,7,4084,1,B,Silver,36876
Female,Urban,High School,2L-5L,0,6,3303,More than 1,A,Silver,177564
Female,Urban,Bachelor,2L-5L,1,5,3146,1,B,Gold,31344
Female,Urban,Others,5L-10L,0,6,4201,More than 1,A,Platinum,319080
Female,Urban,High School,5L-10L,0,2,4063,1,A,Gold,30624
Female,Urban,Bachelor,5L-10L,0,3,3665,More than 1,A,Platinum,111672
Male,Urban,Bachelor,2L-5L,0,7,2268,More than 1,B,Gold,44460
Female,Rural,Bachelor,5L-10L,1,8,2082,More than 1,A,Platinum,58212
Female,Urban,High School,More than 10L,1,7,2376,More than 1,B,Platinum,69792
Female,Urban,Bachelor,5L-10L,1,1,2731,1,A,Platinum,31020
Male,Urban,High School,5L-10L,0,6,6795,More than 1,B,Platinum,110736
Female,Urban,High School,5L-10L,0,6,3790,More than 1,B,Platinum,67956
Female,Urban,Bachelor,2L-5L,0,6,8442,More than 1,A,Platinum,151440
Female,Urban,High School,5L-10L,0,6,5794,1,B,Gold,32880
Female,Urban,Bachelor,5L-10L,0,2,5762,More than 1,A,Platinum,113220
Male,Urban,Bachelor,More than 10L,1,6,9408,More than 1,A,Platinum,118260
Female,Urban,High School,2L-5L,0,5,7817,More than 1,A,Platinum,260256
Female,Urban,High School,5L-10L,1,7,0,More than 1,C,Gold,66300
Female,Urban,Bachelor,5L-10L,1,2,3420,More than 1,A,Silver,65088
Male,Urban,High School,2L-5L,0,4,2528,More than 1,A,Gold,122808
Male,Urban,High School,More than 10L,1,7,2641,More than 1,A,Silver,66672
Male,Urban,High School,5L-10L,1,8,7614,More than 1,A,Platinum,101796
Male,Urban,Bachelor,2L-5L,0,1,6767,More than 1,C,Platinum,96732
Male,Urban,High School,More than 10L,0,7,6183,More than 1,B,Platinum,102888
Female,Urban,Bachelor,5L-10L,1,4,5752,More than 1,A,Gold,67536
Male,Urban,High School,5L-10L,1,7,0,1,A,Gold,31524
Male,Urban,Bachelor,5L-10L,1,5,3778,More than 1,A,Platinum,100440
Male,Urban,Bachelor,5L-10L,1,4,5937,1,A,Gold,33936
Male,Urban,Bachelor,<=2L,0,6,6129,More than 1,A,Platinum,108912
Female,Urban,High School,5L-10L,1,6,2322,1,C,Platinum,49860
Male,Urban,High School,5L-10L,1,2,3462,More than 1,A,Platinum,86736
Female,Urban,High School,2L-5L,1,3,7743,1,A,Platinum,38904
Male,Urban,High School,5L-10L,1,6,9222,More than 1,A,Platinum,303540
Male,Urban,Bachelor,5L-10L,0,5,2444,More than 1,B,Gold,56736
Male,Rural,Bachelor,5L-10L,0,3,3785,More than 1,A,Platinum,109944
Male,Rural,Others,5L-10L,1,8,2667,1,A,Silver,62328
Female,Urban,Bachelor,2L-5L,1,6,6239,More than 1,B,Platinum,142476
Female,Urban,High School,5L-10L,0,6,0,1,A,Platinum,34332
Male,Rural,Bachelor,5L-10L,0,6,0,1,A,Platinum,31128
Female,Urban,High School,<=2L,1,0,3532,More than 1,A,Silver,66096
Female,Rural,High School,5L-10L,1,6,4125,More than 1,A,Platinum,45648
Female,Urban,High School,5L-10L,1,2,2495,More than 1,C,Platinum,63324
Female,Rural,Bachelor,More than 10L,1,3,0,1,B,Platinum,31356
Male,Urban,Bachelor,2L-5L,1,4,9306,More than 1,A,Platinum,60852
Female,Urban,Bachelor,2L-5L,0,4,3749,More than 1,B,Platinum,62484
Female,Urban,Bachelor,2L-5L,0,5,5106,More than 1,A,Platinum,66492
Male,Urban,Bachelor,2L-5L,1,6,3487,More than 1,B,Silver,63948
Female,Rural,Bachelor,More than 10L,1,6,2415,More than 1,A,Platinum,102672
Male,Urban,High School,2L-5L,1,5,4093,1,A,Silver,32280
Male,Rural,High School,More than 10L,0,7,3734,More than 1,A,Platinum,65592
Male,Urban,Bachelor,5L-10L,1,4,5271,More than 1,B,Platinum,75396
Male,Urban,Bachelor,5L-10L,1,2,4522,1,A,Gold,63636
Male,Urban,Others,5L-10L,1,4,2058,More than 1,B,Silver,61728
Male,Urban,Bachelor,5L-10L,1,2,3165,More than 1,A,Platinum,67836
Female,Rural,High School,5L-10L,0,8,5115,1,C,Silver,67920
Female,Urban,High School,2L-5L,1,7,7438,More than 1,A,Platinum,112488
Female,Urban,Bachelor,2L-5L,1,1,4303,More than 1,A,Platinum,67176
Male,Urban,Bachelor,More than 10L,0,8,0,More than 1,A,Platinum,62688
Male,Urban,High School,2L-5L,1,1,3965,1,A,Platinum,60624
Male,Urban,Bachelor,5L-10L,1,6,3634,1,C,Silver,34668
Male,Urban,High School,2L-5L,0,6,10308,More than 1,A,Platinum,284808
Male,Rural,Bachelor,5L-10L,0,2,0,More than 1,A,Platinum,40644
Male,Urban,High School,<=2L,1,6,5535,More than 1,C,Platinum,91788
Female,Rural,High School,5L-10L,0,4,0,More than 1,A,Silver,116112
Female,Rural,Bachelor,5L-10L,1,0,0,1,B,Gold,57120
Female,Rural,Others,5L-10L,0,3,3866,More than 1,A,Silver,149136
Female,Urban,Others,5L-10L,1,6,5809,More than 1,B,Platinum,95220
Female,Urban,High School,2L-5L,0,2,3891,More than 1,A,Gold,60768
Male,Urban,High School,5L-10L,0,6,4157,More than 1,A,Platinum,57060
Male,Urban,High School,5L-10L,1,1,0,1,C,Silver,35028
Male,Rural,Bachelor,More than 10L,0,7,2815,More than 1,A,Gold,445680
Male,Urban,Bachelor,More than 10L,1,4,3033,1,A,Platinum,34704
Female,Urban,High School,5L-10L,1,6,2546,More than 1,A,Platinum,102636
Female,Rural,High School,5L-10L,1,5,5881,1,A,Platinum,34080
Male,Urban,Bachelor,2L-5L,1,2,5934,More than 1,B,Gold,69768
Male,Urban,Bachelor,2L-5L,1,7,0,More than 1,A,Platinum,100212
Male,Urban,High School,5L-10L,0,2,10737,More than 1,A,Platinum,112620
Male,Urban,High School,5L-10L,1,8,2816,1,C,Gold,56448
Female,Urban,Others,2L-5L,1,6,5852,More than 1,A,Silver,61452
Male,Urban,High School,2L-5L,0,6,6189,More than 1,A,Platinum,64992
Male,Urban,Bachelor,2L-5L,1,4,5793,More than 1,B,Platinum,89112
Male,Urban,Bachelor,More than 10L,0,0,3737,1,B,Platinum,62904
Male,Rural,Bachelor,More than 10L,1,7,2670,More than 1,A,Platinum,32880
Male,Urban,High School,5L-10L,1,2,2053,1,C,Platinum,31968
Male,Rural,Bachelor,5L-10L,1,5,0,1,A,Gold,32508
Male,Urban,Others,More than 10L,0,5,4146,More than 1,B,Silver,362604
Male,Rural,High School,5L-10L,1,5,0,More than 1,A,Gold,105384
Female,Urban,Bachelor,5L-10L,1,8,5724,More than 1,A,Platinum,64068
Male,Rural,Bachelor,More than 10L,0,5,3754,1,B,Platinum,67728
Female,Urban,High School,5L-10L,1,4,7614,More than 1,A,Gold,290508
Male,Urban,High School,More than 10L,0,6,5996,More than 1,A,Gold,64080
Female,Urban,High School,5L-10L,0,1,5887,1,A,Platinum,64416
Female,Rural,Bachelor,5L-10L,1,6,0,More than 1,A,Silver,270408
Male,Urban,High School,5L-10L,1,2,6319,More than 1,A,Platinum,67356
Female,Urban,Others,2L-5L,0,7,3657,1,B,Silver,33672
Male,Urban,High School,2L-5L,1,4,4125,More than 1,A,Gold,159192
Male,Urban,Others,5L-10L,1,2,7001,1,A,Platinum,98424
Female,Rural,Bachelor,More than 10L,1,6,0,More than 1,B,Gold,159672
Female,Urban,Bachelor,2L-5L,1,5,5118,1,A,Platinum,33096
Female,Urban,High School,More than 10L,1,4,3578,More than 1,A,Platinum,100656
Male,Urban,High School,5L-10L,1,1,5848,1,A,Silver,33348
Male,Urban,High School,5L-10L,1,2,4404,1,C,Platinum,32412
Female,Urban,Others,More than 10L,1,5,0,1,A,Gold,50052
Female,Urban,Others,2L-5L,0,3,6812,More than 1,A,Gold,63492
Male,Rural,Bachelor,More than 10L,1,6,4189,More than 1,B,Silver,67284
Male,Rural,High School,5L-10L,1,3,2327,1,C,Platinum,35124
Male,Urban,High School,2L-5L,1,4,7091,More than 1,A,Gold,484368
Male,Urban,High School,5L-10L,1,4,0,1,A,Platinum,29496
Male,Urban,High School,2L-5L,0,7,5859,1,B,Platinum,30456
Female,Urban,High School,5L-10L,1,6,9683,More than 1,A,Platinum,234120
Female,Urban,High School,More than 10L,0,1,3546,1,A,Platinum,29772
Male,Rural,High School,More than 10L,1,2,0,More than 1,A,Silver,104016
Female,Urban,High School,2L-5L,1,7,4162,More than 1,A,Platinum,45444
Female,Urban,High School,More than 10L,1,3,2776,More than 1,A,Silver,241896
Female,Urban,High School,More than 10L,1,3,3264,More than 1,A,Platinum,115668
Male,Urban,High School,2L-5L,0,4,6430,1,A,Platinum,67596
Female,Urban,Bachelor,2L-5L,0,7,12302,1,A,Silver,55236
Male,Urban,Bachelor,2L-5L,0,7,3805,1,A,Platinum,60828
Male,Urban,Bachelor,5L-10L,1,1,0,1,A,Silver,49740
Male,Rural,High School,5L-10L,1,4,4675,More than 1,A,Gold,111492
Female,Rural,High School,5L-10L,0,2,2046,More than 1,C,Platinum,101412
Male,Urban,Bachelor,2L-5L,1,7,6389,More than 1,A,Platinum,207000
Male,Urban,High School,5L-10L,1,8,11146,More than 1,B,Platinum,91428
Male,Urban,Bachelor,2L-5L,0,7,9063,More than 1,B,Gold,67248
Female,Urban,Bachelor,More than 10L,0,6,6373,More than 1,A,Gold,48072
Female,Urban,Bachelor,5L-10L,1,3,0,1,A,Platinum,30960
Male,Rural,Bachelor,5L-10L,0,1,0,1,B,Platinum,61416
Female,Urban,High School,More than 10L,0,7,14904,More than 1,A,Gold,209976
Male,Urban,High School,More than 10L,0,6,6547,More than 1,A,Gold,59928
Male,Urban,High School,5L-10L,1,7,5186,More than 1,A,Platinum,112776
Female,Urban,High School,5L-10L,0,4,2575,1,A,Gold,56208
Male,Urban,Bachelor,5L-10L,0,2,4711,More than 1,A,Platinum,86724
Male,Urban,High School,2L-5L,1,7,6703,1,A,Gold,35520
Male,Rural,High School,5L-10L,0,5,2209,More than 1,A,Platinum,105156
Male,Rural,Bachelor,5L-10L,0,6,2291,More than 1,A,Platinum,64128
Male,Urban,Bachelor,<=2L,1,2,11643,More than 1,A,Platinum,192912
Male,Rural,Bachelor,5L-10L,0,3,0,1,A,Silver,62184
Male,Urban,High School,2L-5L,1,6,8642,More than 1,A,Gold,95808
Male,Urban,Bachelor,2L-5L,1,8,11999,More than 1,C,Platinum,297096
Male,Urban,High School,2L-5L,1,6,6974,More than 1,A,Platinum,53928
Female,Urban,High School,2L-5L,0,3,5081,More than 1,A,Platinum,69720
Male,Urban,Bachelor,<=2L,1,8,5748,More than 1,A,Silver,70332
Female,Rural,Others,More than 10L,1,1,6605,1,A,Gold,32496
Female,Rural,High School,5L-10L,0,7,0,More than 1,A,Platinum,59436
Female,Urban,High School,More than 10L,1,5,4571,More than 1,A,Gold,70536
Female,Rural,High School,5L-10L,1,6,4836,1,A,Gold,30816
Male,Urban,Bachelor,2L-5L,0,6,7615,More than 1,A,Gold,115104
Female,Urban,High School,5L-10L,0,6,5781,More than 1,A,Silver,92256
Female,Urban,Bachelor,<=2L,0,5,3472,More than 1,A,Platinum,115896
Male,Urban,Bachelor,2L-5L,1,6,6180,More than 1,A,Silver,148860
Female,Rural,Bachelor,More than 10L,1,7,2012,1,B,Silver,44904
Male,Urban,High School,5L-10L,0,1,5923,1,A,Platinum,62628
Female,Urban,Others,More than 10L,0,6,0,1,A,Platinum,31608
Female,Rural,Bachelor,2L-5L,0,5,0,More than 1,B,Platinum,66924
Female,Rural,High School,More than 10L,1,0,3826,More than 1,A,Platinum,55332
Male,Urban,High School,5L-10L,1,6,4659,1,A,Platinum,31392
Male,Rural,High School,5L-10L,1,8,2683,More than 1,A,Platinum,96732
Male,Urban,Bachelor,2L-5L,1,2,4324,More than 1,A,Platinum,104988
Male,Urban,Bachelor,2L-5L,0,5,17102,More than 1,B,Platinum,174648
Female,Urban,Bachelor,More than 10L,1,6,0,More than 1,A,Platinum,108120
Female,Rural,Bachelor,5L-10L,1,4,2965,1,B,Platinum,32448
Female,Urban,Bachelor,2L-5L,0,6,6127,More than 1,B,Platinum,69504
Male,Urban,Bachelor,5L-10L,1,5,2338,More than 1,A,Platinum,196356
Male,Urban,Bachelor,5L-10L,1,2,3621,More than 1,A,Platinum,63648
Male,Rural,Bachelor,More than 10L,1,2,2824,More than 1,A,Silver,64464
Female,Urban,High School,2L-5L,0,5,4677,More than 1,A,Silver,129096
Female,Urban,High School,More than 10L,1,4,5131,1,A,Gold,56748
Male,Urban,Bachelor,5L-10L,0,6,0,More than 1,C,Platinum,253452
Female,Rural,High School,More than 10L,1,8,4760,1,A,Gold,37728
Male,Rural,Bachelor,5L-10L,1,6,6353,More than 1,B,Platinum,103620
Male,Urban,Bachelor,5L-10L,0,4,6759,More than 1,A,Gold,70116
Male,Rural,Bachelor,5L-10L,0,6,5810,More than 1,B,Platinum,63576
Female,Urban,Others,5L-10L,0,7,7367,More than 1,A,Platinum,54792
Male,Urban,High School,5L-10L,0,6,4381,More than 1,A,Silver,68100
Female,Urban,High School,5L-10L,0,7,0,More than 1,A,Gold,366276
Male,Urban,High School,5L-10L,0,7,7728,More than 1,A,Platinum,62448
Male,Urban,Bachelor,5L-10L,0,2,6579,More than 1,A,Platinum,139668
Male,Urban,High School,More than 10L,0,8,10726,More than 1,A,Gold,104964
Female,Urban,High School,2L-5L,1,4,5167,1,A,Platinum,32196
Female,Urban,Bachelor,5L-10L,1,3,5440,More than 1,A,Platinum,100500
Male,Rural,High School,5L-10L,1,3,0,1,A,Platinum,30084
Male,Urban,High School,More than 10L,0,6,4511,More than 1,B,Silver,70884
Male,Rural,Bachelor,More than 10L,1,5,0,1,A,Platinum,34956
Male,Urban,High School,5L-10L,0,7,4257,More than 1,A,Platinum,70068
Female,Urban,Bachelor,5L-10L,1,4,0,More than 1,A,Gold,514680
Female,Urban,High School,5L-10L,1,5,3859,1,A,Silver,58632
Male,Urban,High School,5L-10L,1,3,9492,More than 1,A,Platinum,105696
Male,Urban,High School,<=2L,1,1,3817,More than 1,A,Platinum,29196
Female,Urban,Bachelor,5L-10L,0,5,5489,More than 1,A,Gold,105696
Male,Urban,Bachelor,5L-10L,1,5,10565,More than 1,A,Platinum,95988
Male,Urban,High School,5L-10L,1,2,4231,More than 1,A,Platinum,110736
Male,Rural,Bachelor,5L-10L,1,0,0,More than 1,A,Platinum,71064
Male,Urban,High School,2L-5L,0,4,4220,More than 1,B,Platinum,70752
Male,Urban,High School,<=2L,1,7,3435,1,A,Silver,57828
Male,Urban,Bachelor,5L-10L,1,5,0,More than 1,A,Gold,108144
Female,Rural,High School,5L-10L,0,5,0,1,A,Gold,47400
Male,Urban,Bachelor,2L-5L,0,8,4023,More than 1,A,Silver,72840
Male,Urban,Bachelor,5L-10L,0,8,2923,More than 1,A,Gold,60456
Female,Urban,Bachelor,5L-10L,0,4,6224,More than 1,A,Gold,53268
Female,Urban,High School,2L-5L,0,7,6122,More than 1,A,Platinum,159792
Female,Urban,High School,More than 10L,0,7,0,More than 1,A,Gold,64260
Male,Urban,Bachelor,More than 10L,0,2,4706,More than 1,A,Platinum,96924
Female,Rural,Bachelor,5L-10L,1,2,0,More than 1,A,Platinum,84444
Male,Urban,Bachelor,5L-10L,0,7,4758,More than 1,A,Gold,67428
Female,Rural,Bachelor,2L-5L,1,7,0,More than 1,B,Platinum,65244
Female,Urban,High School,2L-5L,0,4,5989,More than 1,A,Platinum,134820
Male,Rural,Bachelor,More than 10L,0,5,5633,1,B,Platinum,70128
Male,Urban,Bachelor,5L-10L,0,6,9732,More than 1,A,Platinum,102396
Male,Urban,High School,5L-10L,1,7,6583,1,A,Platinum,32040
Male,Urban,High School,5L-10L,0,4,2125,More than 1,B,Platinum,279060
Male,Rural,High School,5L-10L,1,5,0,More than 1,B,Platinum,120720
Male,Urban,High School,2L-5L,0,5,5309,1,A,Gold,30816
Female,Urban,High School,<=2L,0,1,6794,More than 1,A,Silver,128484
Female,Rural,Bachelor,More than 10L,1,1,2314,1,A,Silver,57516
Male,Urban,High School,5L-10L,1,5,11503,More than 1,A,Platinum,98628
Female,Urban,High School,5L-10L,1,7,11290,More than 1,A,Platinum,570228
Female,Urban,High School,5L-10L,0,1,11199,1,A,Gold,45096
Male,Rural,Bachelor,More than 10L,1,3,0,1,C,Gold,96264
Female,Urban,High School,5L-10L,0,6,10389,More than 1,A,Platinum,252168
Male,Rural,High School,5L-10L,0,8,0,More than 1,B,Gold,317904
Female,Rural,Bachelor,5L-10L,0,7,3496,More than 1,B,Silver,65616
Female,Urban,High School,5L-10L,1,5,6309,More than 1,A,Gold,113004
Female,Urban,High School,5L-10L,1,6,3899,More than 1,A,Silver,65736
Male,Urban,High School,More than 10L,0,3,5774,1,A,Silver,32148
Female,Urban,Bachelor,More than 10L,1,4,6144,More than 1,A,Silver,97452
Male,Rural,Bachelor,More than 10L,1,6,0,More than 1,B,Platinum,53904
Male,Urban,High School,5L-10L,1,6,0,More than 1,A,Silver,82704
Female,Rural,High School,5L-10L,1,4,3922,1,A,Platinum,104952
Male,Urban,High School,5L-10L,0,7,0,More than 1,A,Gold,115392
Male,Urban,Bachelor,5L-10L,1,5,2949,More than 1,A,Silver,54012
Male,Rural,Bachelor,2L-5L,0,5,0,1,B,Silver,66468
Male,Urban,High School,2L-5L,0,8,3989,More than 1,B,Platinum,64620
Male,Urban,High School,2L-5L,1,1,4953,1,A,Silver,70152
Female,Urban,High School,5L-10L,0,5,5316,More than 1,A,Gold,98568
Male,Urban,High School,2L-5L,0,4,5016,More than 1,A,Gold,34092
Male,Rural,Bachelor,5L-10L,1,6,0,More than 1,A,Platinum,62892
Male,Urban,Bachelor,5L-10L,1,5,6747,More than 1,A,Silver,70836
Female,Urban,High School,5L-10L,1,7,5142,More than 1,A,Platinum,170508
Male,Rural,Bachelor,5L-10L,0,6,3243,More than 1,A,Platinum,32112
Male,Urban,High School,2L-5L,0,2,2190,More than 1,C,Gold,106500
Male,Rural,Bachelor,More than 10L,0,8,2483,More than 1,A,Silver,106272
Male,Urban,Bachelor,5L-10L,1,6,4000,1,C,Silver,34764
Female,Rural,Bachelor,More than 10L,0,4,0,1,B,Silver,74280
Female,Urban,High School,5L-10L,0,7,7028,More than 1,B,Gold,68280
Male,Urban,High School,2L-5L,1,7,5896,1,A,Gold,33552
Female,Urban,Others,5L-10L,1,2,2743,More than 1,A,Silver,94092
Female,Rural,Bachelor,5L-10L,1,4,0,More than 1,B,Platinum,68904
Male,Urban,Bachelor,5L-10L,0,4,15321,More than 1,A,Silver,36624
Female,Rural,Bachelor,5L-10L,0,6,2398,More than 1,B,Gold,63480
Male,Urban,Bachelor,5L-10L,0,6,7696,More than 1,A,Platinum,53100
Female,Urban,High School,5L-10L,0,7,3547,More than 1,A,Platinum,97500
Male,Urban,Bachelor,5L-10L,1,7,4006,1,C,Gold,72888
Male,Urban,High School,5L-10L,0,7,4310,1,A,Silver,108564
Male,Urban,High School,5L-10L,0,7,6750,More than 1,A,Platinum,240900
Male,Rural,High School,More than 10L,1,2,0,More than 1,A,Gold,66744
Male,Urban,Bachelor,2L-5L,0,3,3826,More than 1,A,Silver,56244
Female,Urban,High School,More than 10L,1,6,4732,More than 1,A,Gold,104544
Male,Rural,Bachelor,5L-10L,1,6,0,1,A,Platinum,43080
Male,Rural,High School,5L-10L,1,6,2586,More than 1,A,Platinum,111288
Female,Urban,High School,2L-5L,0,4,5204,More than 1,C,Platinum,69012
Female,Rural,High School,5L-10L,0,8,0,1,A,Gold,60972
Male,Urban,High School,More than 10L,1,7,3191,More than 1,A,Platinum,64560
Male,Urban,Bachelor,2L-5L,1,2,6914,More than 1,B,Silver,66132
Male,Urban,Bachelor,5L-10L,1,7,4218,More than 1,A,Platinum,70584
Female,Urban,Bachelor,5L-10L,0,6,6399,1,C,Silver,36348
Male,Urban,High School,2L-5L,0,5,0,1,B,Silver,30840
Male,Urban,High School,2L-5L,1,4,6039,More than 1,A,Platinum,108288
Female,Urban,High School,5L-10L,0,4,5165,More than 1,A,Silver,102444
Male,Urban,Bachelor,5L-10L,1,4,12786,1,A,Silver,42924
Male,Rural,Bachelor,5L-10L,1,4,2880,More than 1,B,Silver,49644
Female,Urban,High School,2L-5L,1,2,3887,More than 1,A,Silver,99120
Female,Rural,High School,5L-10L,0,8,0,More than 1,B,Silver,68832
Female,Urban,High School,More than 10L,0,7,5652,More than 1,A,Platinum,60852
Male,Rural,Bachelor,5L-10L,1,2,6413,1,A,Platinum,32352
Male,Urban,High School,More than 10L,1,2,3836,More than 1,A,Platinum,62016
Female,Urban,High School,2L-5L,0,7,5991,More than 1,B,Gold,74808
Male,Urban,High School,5L-10L,1,4,4014,More than 1,A,Platinum,113604
Male,Urban,Others,5L-10L,0,7,7442,More than 1,A,Gold,64620
Female,Rural,High School,5L-10L,1,8,0,1,B,Platinum,94152
Male,Urban,High School,<=2L,0,7,6424,More than 1,B,Platinum,69372
Male,Urban,High School,5L-10L,0,5,4231,More than 1,B,Platinum,96156
Male,Urban,High School,5L-10L,0,3,17771,More than 1,B,Platinum,599136
Female,Urban,High School,5L-10L,0,5,8982,More than 1,A,Platinum,239580
Female,Urban,Bachelor,More than 10L,1,6,4333,More than 1,A,Gold,380016
Male,Urban,Bachelor,2L-5L,1,6,3052,1,B,Platinum,53580
Male,Urban,Bachelor,5L-10L,0,2,6790,1,A,Platinum,31356
Female,Rural,High School,5L-10L,1,6,0,More than 1,B,Silver,63612
Female,Urban,High School,2L-5L,0,6,5780,More than 1,A,Platinum,266460
Male,Urban,Others,More than 10L,1,8,0,1,B,Gold,69504
Female,Urban,Bachelor,5L-10L,1,4,6656,1,A,Platinum,54372
Male,Urban,Bachelor,More than 10L,0,5,4041,1,A,Platinum,54012
Female,Urban,Bachelor,2L-5L,0,4,4644,More than 1,A,Platinum,73020
